energy,contrast,correlation,variance,inverse difference moment,sum average,sum variance,sum entropy,entropy,difference variance,difference entropy,info_corr1,info_corr2,mean_B,mean_G,mean_R,std_B,std_G,std_R,area,perimeter,label
0.16752170730460486,80.2976171315513,0.9881089791549121,3376.525966732919,0.6251802187767161,124.89515084796056,13425.806249800127,5.509842817028376,7.1701993194472085,0.001295942201015071,2.479191432073462,-0.5327173119898305,0.9971507543366068,12.815982818603516,74.89776229858398,56.381866455078125,26.245593778026425,68.9591616127581,54.76909717702283,2.0,5.656854152679443,0.0
0.06963047492635115,82.60993523289669,0.9882727201341306,3523.0901728333056,0.555502490792285,176.05764818179657,14009.750756100322,6.398284685379325,8.270691800206054,0.0010480415531399345,2.5857483597720217,-0.530705875628581,0.9986450379809304,14.602294921875,105.764892578125,80.48661422729492,27.321715931111378,70.52986296742185,56.74266653628246,2.0,5.656854152679443,0.0
0.08078640772426242,44.4674237115079,0.9751480452975807,894.7312946683375,0.5954113292831978,72.93510788543374,3534.4577549618466,5.945988828709259,7.772675679312618,0.0013129730351440652,2.580816641812146,-0.5085114886706141,0.9971247153242978,22.868663787841797,38.140262603759766,38.004783630371094,20.502141815092468,30.47761387520772,33.27045390940111,6.5,12.242640614509583,1.0
0.012345956220332072,96.60693954764685,0.98725810946157,3794.4989801587644,0.46059801842293857,275.53265055138763,15081.38898108742,7.612175211086858,9.823138568055898,0.0007809799661647842,2.7230278314160774,-0.5317681152700363,0.9995512582196993,42.919925689697266,168.6508445739746,112.13434600830078,62.7929408096796,70.9941611012151,56.78959661101969,6.0,9.656854152679443,0.0
0.17156153712421296,96.27153903341863,0.993801006819289,7765.423977207339,0.5979189698609799,190.49789169595346,30965.424369795932,5.725391085223942,7.479876268960175,0.0011644284171784553,2.625559482964374,-0.5326211250526034,0.9976451796180223,56.04472732543945,112.9702262878418,74.54861068725586,71.65174695384539,102.58488452759252,71.37675584958961,2.0,5.656854152679443,0.0
0.19730961780516088,95.4036508491424,0.9910071079463472,5304.431393724061,0.6025302784484473,145.7612508586028,21122.321924047093,5.4680077923759365,7.29455084355075,0.001136669709285639,2.749153580195278,-0.5044465907492365,0.9962700007257252,24.984508514404297,93.54890060424805,49.92404556274414,42.48649131558793,92.02572626954621,53.679825245847084,2.0,5.656854152679443,0.0
0.2332598364606356,54.4055752910947,0.9966389240167413,8093.239448258995,0.6484891304193423,170.61079393479224,32318.55221774488,5.158091922042941,6.758498527131229,0.0013457737363364605,2.4877762179848633,-0.5316383344071648,0.9961542653537578,57.18053436279297,89.0656967163086,87.84525299072266,63.09203331468136,94.2749453162058,92.36635648338604,0.0,2.0,2.0
0.15282567857679374,130.06823254989123,0.988542935004239,5676.554410361478,0.48533074486589217,166.5246895255965,22576.149408896028,5.853353779134235,8.489921345558429,0.0008017777795429777,3.598571358705489,-0.3744570402622356,0.9897941421443328,29.58450698852539,94.49053573608398,80.92353439331055,38.74882672492353,84.60854695839603,75.31112379019774,0.0,2.0,2.0
0.1933408325237642,207.1623373677367,0.9774268167684721,4588.7023961987725,0.5520661127521563,137.58507808004657,18147.647247427354,5.206585978614546,7.470251168095822,0.0009840680301758894,3.3114988580940077,-0.3839759303904584,0.9852568477650652,24.26374053955078,93.06341934204102,37.5207405090332,43.91015770544283,88.51684269208756,47.72099330838168,2.0,5.656854152679443,0.0
0.08099608572776448,84.68576395101253,0.9885670449732638,3704.4129926004416,0.5660558018847804,171.41517968404435,14732.966206450752,6.279073545128856,8.117556830133086,0.0010868224825822009,2.580861457709929,-0.5311398063610535,0.9985132149673523,14.472347259521484,102.66774368286133,78.87736129760742,28.12715863198337,72.13831659434291,58.54710455455976,2.0,5.656854152679443,0.0
0.1526419873951677,110.15587114030409,0.9946347679043139,10266.490134315187,0.6349896365650718,230.85885358336924,40955.80466612045,5.842731395670442,7.51122765388927,0.0012125940737965442,2.5074687587861755,-0.555536713671916,0.9983903960157473,23.84790802001953,135.0111427307129,110.80216217041016,53.05409445867875,117.73037142181332,99.57460586761927,2.0,5.656854152679443,0.0
0.038359172671649906,118.52906906551763,0.9886451145823358,5221.715470960329,0.530174542343661,251.37386115454197,20768.3328147758,7.098444633926373,8.956480730309966,0.0009103158134685973,2.482822309557088,-0.5690049734270712,0.9995704323424791,36.92088317871094,154.63181686401367,101.56071853637695,56.924199385648336,86.07319079534464,63.20081807171601,2.0,5.656854152679443,0.0
0.16368674803703315,78.99377977659003,0.9953625897398254,8517.372954525672,0.6670355256698453,200.26117633017537,33990.498038326084,5.905633605758986,7.372685889537912,0.0013343986501547817,2.266741052768813,-0.6013130585234968,0.9990792189546436,16.030845642089844,119.48365783691406,93.37881469726562,39.48163006555426,108.37911338858433,91.07226309474835,2.0,5.656854152679443,0.0
0.2990937884660003,91.71574803361335,0.9935337560038949,7091.348451455383,0.719693140783414,135.83783994768888,28273.678057787918,4.765787488121891,6.00582036249482,0.0016435904227216913,2.10530565216631,-0.5938372585904496,0.9967814326019276,16.280376434326172,79.77834701538086,63.694801330566406,46.089963910833134,97.27269603308267,81.27783853660739,2.0,5.656854152679443,0.0
0.13701102195195583,94.88744264961215,0.9880214580714142,3961.0414609571353,0.6061039462894484,146.8864095363117,15749.278401178934,5.837301610744268,7.562384619674905,0.0012050270264094567,2.5325132207678442,-0.5371359476023916,0.9979660224511459,13.599956512451172,87.73666381835938,67.52276611328125,27.265067936721817,74.56046875959575,60.00247677242722,4.0,7.656854152679443,0.0
0.03276985111302675,162.09397792354886,0.9845387464460195,5243.935265433591,0.406163107120785,242.49868916284262,20813.647083810785,7.490443056445824,10.28634396374766,0.0005477983888941298,3.536091983877564,-0.45399066228488316,0.9986911986399672,28.842529296875,144.7944221496582,109.30982208251953,52.00745021595897,82.24979310642338,70.65119420964075,2.0,5.656854152679443,0.0
0.05475351929524599,151.0798433836409,0.9889202598130723,6818.9398840722515,0.45455385938167553,223.55787663453918,27124.67969290536,7.103782386690514,9.748399037554204,0.0006379777549794876,3.4950799961920187,-0.45750653174021005,0.9983661509130161,51.82798385620117,132.77234649658203,92.50109481811523,75.76193894264685,90.82510958631039,80.19504996660088,0.0,0.0,0.0
0.06421310895856078,101.99871205467842,0.9903644947335284,5294.281921331325,0.5580191369410986,219.0608753266565,21075.128973270577,6.757835615766207,8.63206804436971,0.0011040595708900949,2.5683107678496104,-0.5548317072435252,0.9993135970724663,56.471641540527344,131.1881980895996,86.283447265625,66.80520984592467,85.14753270872055,60.46779256797058,8.5,11.071067690849304,0.0
0.08932798512679803,115.72357748651187,0.9896557356269887,5594.530485404062,0.5525749253451343,205.60677377724608,22262.39836412974,6.413014466853706,8.384056482343542,0.0010007212760935458,2.716135871405294,-0.5239901588189553,0.9986537885537212,55.58348083496094,123.72201156616211,78.8670654296875,66.53815034474069,88.10463430897936,60.54021723400764,0.0,2.8284270763397217,0.0
0.029559853399925673,88.59199018591356,0.9597920061379188,1102.0151948263851,0.5778558777805889,103.31045421561028,4319.46878911963,6.75775837686948,8.729105158811066,0.0010501489349411712,2.6571752014947174,-0.523997687385773,0.9988810014665929,35.17843246459961,52.90501022338867,54.959171295166016,27.32619880506876,33.259695355296834,36.639568465451234,23.5,43.21320307254791,1.0
0.10206190706145139,104.21814640313721,0.990971948878753,5772.831823809106,0.5657535515798376,199.41045036390278,22987.10914883328,6.288179970639669,8.189257903295072,0.001105065769829895,2.6658184126435938,-0.5298784325765409,0.9985782943188034,56.11764907836914,119.95280075073242,75.63291931152344,67.02561047242278,89.7696337676227,61.032675904586554,0.0,0.0,0.0
0.21664367008260943,98.16449339645521,0.9938459153476281,7975.497839331405,0.6152203292023888,175.885799469448,31803.826863929164,5.3139822463888615,7.093294417909566,0.0012214739751927766,2.69276234928895,-0.5020369091287451,0.9954402194369929,48.79684829711914,104.78082275390625,68.9642448425293,68.93825981312294,104.85521770499895,72.22319721223059,2.0,5.656854152679443,0.0
0.0606909490595378,110.32802855771666,0.9904357344847377,5769.355542938218,0.5247119965212267,222.6989954657785,22967.094143195132,7.0797478859127185,9.276686653809195,0.0008448530413854725,2.9008558217803637,-0.5268916379194939,0.9993015644573982,5.358943939208984,131.78175354003906,110.65053939819336,18.377334360297077,89.10584980342605,78.61140975217316,0.0,0.0,0.0
0.09402259123857304,87.86610945759163,0.9917825431582467,5346.7029635162535,0.5144729149098131,170.85543958824707,21298.945744607416,6.815613503743721,9.133425564101032,0.0008034247816245396,3.127721972261706,-0.5006551955925012,0.9988253295058209,28.188072204589844,100.79035568237305,76.32909393310547,49.47076792315737,81.92441758939695,70.54685361583002,2.0,5.656854152679443,0.0
0.1931870423689655,84.88320360033936,0.9935576939836409,6588.023938063412,0.5980991131129582,166.67082042910963,26267.212548653308,5.497913623081759,7.346217200514015,0.0011151851978982586,2.747901051938285,-0.5006771509504157,0.9962023837875944,21.655071258544922,98.28523635864258,76.69644927978516,32.48983994340138,95.44793102609322,76.21508498110178,2.0,5.656854152679443,0.0
0.0496277281837445,238.22842003728044,0.9749514563226949,4756.985348137787,0.36037916797045394,215.9237264599673,18789.712972513873,6.931922167004144,10.303085861371496,0.0004493196659001467,4.1942386481334335,-0.3243605663873207,0.9896742019587471,35.11766052246094,120.25736618041992,110.5640754699707,33.58789243529738,77.22346468667644,72.14515099688913,0.0,0.0,1.0
0.07890201122372724,119.27176600516677,0.9890684488528987,5456.423596567371,0.5420495745540854,210.44041610984766,21706.422620264315,6.557427557941072,8.576346020525262,0.00101852592699252,2.7426724937208427,-0.5230072901483848,0.9988085921079393,56.399009704589844,126.66566467285156,80.85451126098633,66.71322111163295,86.84863248888443,60.17143332018835,56.0,59.65685415267944,0.0
0.23655070255536914,94.275002243557,0.9911796233151293,5344.011050506605,0.6287057780499323,136.4482170723026,21281.76919978285,5.129439420953383,6.8488025505401104,0.00125766220685407,2.652029318787501,-0.5054175130104872,0.995039653338548,23.496570587158203,87.45282363891602,46.93101119995117,41.914404109679275,92.21745558582164,54.08132579758218,2.0,5.656854152679443,0.0
0.06289943653693424,149.90710638877664,0.9890429254678186,6842.635679529838,0.4877477451523193,244.7073632695068,27220.635611730548,6.977136272128224,9.306335070929356,0.0007402059489060717,3.1014431358193564,-0.4972415532353627,0.9988470500271234,62.352535247802734,140.90777587890625,107.76980209350586,55.91244642927832,93.3295414461043,76.57487029638044,2.0,5.656854152679443,0.0
0.18824424471865986,107.03959710533502,0.9894467382057517,5071.522881267473,0.5800655624038121,144.632544597081,20179.051927964545,5.5844164684669,7.573808062040797,0.001060028093251549,2.9221406713524485,-0.481746316849952,0.9958173553080675,24.136695861816406,93.0007209777832,49.4666633605957,41.6178044530621,90.19022553730362,52.763637810837295,2.0,5.656854152679443,0.0
0.03444096198135528,150.00104833463223,0.9896899206729153,7277.750792785874,0.5034402981797416,286.68553452216,28961.002122808823,7.286640455246019,9.67627800547142,0.0007782059291175153,3.1428664321252264,-0.5037565647723332,0.9991591172722449,54.267845153808594,166.398193359375,130.78955841064453,82.8618286971191,93.63321389982387,83.28322872433309,2.0,5.656854152679443,0.0
0.07035703317367249,120.7325768277835,0.9880458893200801,5050.663697825641,0.5135116950842473,188.39486823420404,20081.92221447477,6.883617855975942,9.139743514024584,0.0008048523849994074,3.028711199937397,-0.508306480303864,0.9989596644110148,4.82391357421875,117.35579681396484,82.05048370361328,18.314788347353375,86.87222023955546,66.84161398932126,2.0,5.656854152679443,0.0
0.07086778782913157,177.19024554865427,0.986334222319893,6484.247684511743,0.46909091123019975,220.27487460876318,25759.800492498296,6.986979849962343,9.506294321423299,0.000680462747921386,3.377653760764673,-0.47303481077803805,0.9985370047022246,29.356773376464844,130.2374382019043,100.4786376953125,54.704741437164884,91.61211997175202,78.02742569738867,0.0,0.0,0.0
0.21341617349867475,72.61490073986295,0.9934548276358639,5547.179841721644,0.6309345260583357,146.0491438348685,22116.104466146713,5.329878942742341,6.991185436406888,0.0012396924255514028,2.5609881720092043,-0.5294704395222108,0.9966652427258726,23.467296600341797,92.72383880615234,52.617103576660156,41.84264522783491,93.26335869767496,56.97152062586815,2.0,5.656854152679443,0.0
0.02457215012894845,141.2504727551176,0.9836841757730399,4330.7605068890825,0.405610566335999,241.61329307177633,17181.791554801217,7.490698984433166,10.357595397938065,0.0005551368944000653,3.5202700372396607,-0.43766135299506365,0.998269555044631,27.099090576171875,148.94351959228516,100.40313720703125,47.62315513354435,76.86626759999203,63.08477711720525,4.0,7.656854152679443,0.0
0.27009582396354687,60.171851053516605,0.9953021167847911,6403.824498854066,0.6326088693811842,143.7490436291389,25555.126144362774,4.708435713065747,6.40220337486377,0.001412085750251254,2.6204098885809888,-0.47276444693910996,0.9901097416659648,37.69739532470703,78.94619369506836,70.31749725341797,45.11114253594972,88.05666755031032,79.13548709991585,8.5,11.071067690849304,1.0
0.11313961735175006,74.65060825451553,0.9931480056187141,5447.673837470309,0.5502194517774533,165.10967240500156,21716.044741626705,6.572587227426906,8.66932630467908,0.000913015866416403,2.912664913418166,-0.5239751091565124,0.99889997223656,26.971378326416016,97.03361892700195,74.5523796081543,47.81858917562616,82.96375905266325,71.1847407924217,0.0,0.0,0.0
0.050176408350945514,144.03699697836743,0.9848042607258183,4740.316826773146,0.4941807155684053,197.73997719994097,18817.23031011419,7.1490467719620625,9.456450659491967,0.0007670889465819929,3.022224167455035,-0.5119496702038766,0.9992023224919107,3.9713401794433594,123.61886215209961,85.72905349731445,13.611755888634123,84.65557354964449,64.30841254566782,2.0,5.656854152679443,0.0
0.03913820776028177,173.99259301011614,0.9848002177905311,5725.506314789705,0.4230427978276883,240.8309131197648,22728.032666148698,7.437584851973936,10.163087661471701,0.0005791787633961807,3.496488136042136,-0.46290700361601117,0.9988050136434041,31.741477966308594,142.64913177490234,109.62994003295898,55.38772774158256,85.56716096703707,73.96711082180141,4.0,7.656854152679443,0.0
0.0157789376813892,112.47412901108643,0.9865800967188219,4193.952022274892,0.4558037681925765,268.8797241460107,16663.333960088486,7.575302988853411,9.88230211441604,0.0007396464703278986,2.852314040424774,-0.5180271446187682,0.9994453789699129,40.445770263671875,164.36554336547852,110.33199310302734,62.687712590324146,75.04889302938706,59.62516258874133,2.0,5.656854152679443,0.0
0.1466584747454888,50.129834672700824,0.996713152008889,7626.291148738622,0.6589853111517816,198.00849355549008,30455.034760281796,5.97775308022212,7.546238308340293,0.0013347058240454897,2.359557094642552,-0.5827783990853892,0.9989509454364152,74.07099914550781,109.3814926147461,87.34534072875977,74.87363970261589,95.165669041377,78.76987571330618,10.0,12.485281109809875,1.0
0.007382577367490164,197.28940829537308,0.9791311616095653,4729.749090288507,0.3162773210385382,259.98324484229477,18721.70695285865,7.9573878300096546,11.349264598234349,0.0003833342623608399,4.086599076481672,-0.38478464959766745,0.9975799925880486,63.317413330078125,151.53556442260742,111.99212265014648,74.55686497518381,70.5950820191395,69.64585793422593,4.0,7.656854152679443,0.0
0.12691070199888188,89.53623129302063,0.9888569398242197,4017.9221116853996,0.5969393318164856,151.57552201950017,15982.15221544859,5.9540483166729095,7.721331154847662,0.0011632091705238712,2.5664846825893433,-0.5362885787087766,0.9981680284381326,14.397869110107422,90.31336212158203,70.00951766967773,29.16127797690241,74.63454700928615,61.190267007497816,2.0,5.656854152679443,0.0
0.19241727473486567,72.89710845521269,0.9932892412372883,5431.398748318163,0.6147396860738461,149.3304142826895,21652.69788481743,5.561483184741514,7.304615516731164,0.0011730893309612538,2.637109414694926,-0.5279750124553992,0.9972754147720359,24.334640502929688,94.49935531616211,54.22515869140625,41.75623882513474,92.42227680735726,56.41287239008931,5.5,9.071067690849304,0.0
0.25694577646740197,75.10463212838529,0.9952306953179165,7873.304376422138,0.6887245837978243,151.37433722693757,31418.112873560174,5.162097652339273,6.603945065773327,0.0014974169016985903,2.3295626637644022,-0.5778501649946858,0.9975849177822814,24.964519500732422,87.53262710571289,71.1317367553711,59.350868573405215,100.54481518589083,86.04721260682895,2.0,5.656854152679443,0.0
0.03458455313295597,211.00731074955434,0.9771934537102296,4627.61862036461,0.4041777403356747,233.76767931880715,18299.467170708864,7.301754486450111,10.246600061584036,0.0005360275107429048,3.6640346579807153,-0.41782288033967974,0.9974535751324674,27.689655303955078,144.59085845947266,95.80178451538086,47.25183137875656,80.24810627002914,63.8270093400647,2.0,5.656854152679443,0.0
0.040459469557403066,148.2255565532239,0.986773831684298,5605.183895860857,0.42029503365335813,237.11825452657723,22272.51002689019,7.397180244013249,10.134562728782068,0.0005723912863768036,3.505011775757386,-0.4587715617587437,0.9986948179548014,29.388965606689453,141.19007110595703,107.2184829711914,52.567307555030645,85.1761591888604,72.84690539441509,2.0,5.656854152679443,0.0
0.1304381621826499,72.4511005927927,0.9746283530478799,1427.8722609901204,0.5500846750328205,84.71029974115805,5639.037943367689,5.681061664434995,7.755388166575067,0.0009767041239292832,2.901672775816108,-0.45659661521114575,0.994639188370582,17.87689971923828,47.72783279418945,40.773681640625,20.79365025524801,42.26123379156798,38.057496842131926,4.0,10.828427076339722,2.0
0.1430894808710709,89.80512995082978,0.9939746821276084,7452.906786063884,0.5667678862291025,200.64877793798786,29721.82201430471,5.979531193308621,7.9317066420389315,0.001037633936099729,2.809218788030183,-0.5078961826434362,0.9975525859474408,54.33046340942383,119.51872253417969,79.26173400878906,68.13177868875277,101.13602699750352,70.53643273835993,2.0,5.656854152679443,0.0
0.10928980820151946,105.49771400840928,0.9909200070550352,5810.045547021056,0.5737759290123875,196.12417917939925,23134.684474075817,6.2072045166412675,8.071276574703335,0.001130251091466191,2.631966320134017,-0.5338764931548818,0.9985455177890903,54.40906524658203,118.5137710571289,73.73453521728516,66.56513100158242,90.35541074743111,60.41298800352116,2.0,5.656854152679443,0.0
0.23470456331266554,152.09809884481538,0.9839403388925514,4735.327388809881,0.5994317873316222,128.11474870418965,18789.21145639471,4.912749984793965,6.854426784557373,0.001164706091310425,2.974168876016932,-0.4294800066570871,0.9879664171094195,23.898780822753906,86.20298385620117,35.38228988647461,44.37354416945559,89.59911058755128,48.24711425607387,2.0,5.656854152679443,0.0
